$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:347.     

JDAY,T(C)
    13.150,    4.43
    13.200,    4.43
    13.250,    4.42
    13.300,    4.42
    13.350,    4.42
    13.400,    4.42
    13.450,    4.42
    13.500,    4.42
    13.550,    4.42
    13.600,    4.42
    13.650,    4.42
    13.700,    4.42
    13.750,    4.42
    13.800,    4.41
    13.850,    4.41
    13.900,    4.41
    13.950,    4.41
    14.000,  -99.00
    14.050,  -99.00
    14.100,  -99.00
    14.150,  -99.00
    14.200,    4.40
    14.250,    4.40
    14.300,    4.40
    14.350,    4.39
    14.400,    4.39
    14.450,    4.39
    14.500,    4.40
    14.550,    4.40
    14.600,    4.40
    14.650,    4.40
    14.700,    4.40
    14.750,    4.40
    14.800,    4.40
    14.850,    4.40
    14.900,    4.40
    14.950,  -99.00
    15.000,  -99.00
    15.050,  -99.00
    15.100,  -99.00
    15.150,  -99.00
    15.200,  -99.00
    15.250,    4.39
    15.300,    4.39
    15.350,    4.39
    15.400,    4.39
    15.450,    4.39
    15.500,    4.39
    15.550,    4.40
    15.600,    4.40
    15.650,    4.40
    15.700,    4.40
    15.750,    4.40
    15.800,    4.40
    15.850,    4.39
    15.900,    4.39
    15.950,    4.39
    16.000,  -99.00
    16.050,    4.39
    16.100,    4.39
    16.150,    4.39
    16.200,    4.39
    16.250,  -99.00
    16.300,    4.38
    16.350,    4.38
    16.400,  -99.00
    16.450,  -99.00
    16.500,  -99.00
    16.550,  -99.00
    16.600,  -99.00
    16.650,  -99.00
    16.700,    4.39
    16.750,    4.39
    16.800,    4.39
    16.850,    4.39
    16.900,  -99.00
    16.950,  -99.00
    17.000,  -99.00
    17.050,  -99.00
    17.100,  -99.00
    17.150,  -99.00
    17.200,  -99.00
    17.250,    4.38
    17.300,    4.38
    17.350,    4.37
    17.400,    4.37
    17.450,    4.37
    17.500,    4.38
    17.550,    4.38
    17.600,    4.39
    17.650,    4.39
    17.700,    4.39
    17.750,    4.38
    17.800,    4.38
    17.850,    4.38
    17.900,    4.38
    17.950,  -99.00
    18.000,    4.37
    18.050,  -99.00
    18.100,  -99.00
    18.150,  -99.00
    18.200,  -99.00
    18.250,    4.36
    18.300,    4.36
    18.350,    4.36
    18.400,    4.36
    18.450,    4.36
    18.500,    4.35
    18.550,    4.35
    18.600,    4.34
    18.650,    4.33
    18.700,    4.33
    18.750,    4.32
    18.800,    4.32
    18.850,    4.31
    18.900,    4.31
    18.950,    4.31
    19.000,    4.31
    19.050,  -99.00
    19.100,  -99.00
    19.150,  -99.00
    19.200,    4.31
    19.250,    4.31
    19.300,    4.31
    19.350,    4.31
    19.400,    4.29
    19.450,    4.27
    19.500,    4.26
    19.550,    4.28
    19.600,    4.29
    19.650,    4.29
    19.700,    4.30
    19.750,    4.30
    19.800,    4.30
    19.850,    4.30
    19.900,    4.30
    19.950,    4.30
    20.000,    4.30
    20.050,    4.30
    20.100,    4.30
    20.150,    4.30
    20.200,    4.30
    20.250,    4.30
    20.300,    4.30
    20.350,    4.30
    20.400,    4.30
    20.450,    4.30
    20.500,    4.30
    20.550,    4.30
    20.600,    4.30
    20.650,    4.30
    20.700,    4.29
    20.750,    4.27
    20.800,    4.25
    20.850,    4.23
    20.900,    4.22
    20.950,    4.22
    21.000,    4.22
    21.050,    4.23
    21.100,    4.23
    21.150,    4.24
    21.200,    4.24
    21.250,    4.24
    21.300,    4.22
    21.350,    4.21
    21.400,    4.19
    21.450,    4.18
    21.500,    4.18
    21.550,    4.17
    21.600,    4.16
    21.650,    4.15
    21.700,    4.15
    21.750,    4.14
    21.800,    4.14
    21.850,    4.14
    21.900,    4.13
    21.950,    4.12
    22.000,    4.11
    22.050,    4.10
    22.100,    4.10
    22.150,    4.11
    22.200,    4.12
    22.250,    4.13
    22.300,    4.13
    22.350,    4.14
    22.400,    4.14
    22.450,    4.15
    22.500,    4.16
    22.550,    4.17
    22.600,    4.18
    22.650,    4.18
    22.700,    4.19
    22.750,    4.18
    22.800,    4.18
    22.850,    4.18
    22.900,    4.18
    22.950,    4.18
    23.000,    4.18
    23.050,    4.18
    23.100,    4.17
    23.150,    4.17
    23.200,    4.17
    23.250,    4.17
    23.300,    4.17
    23.350,    4.17
    23.400,    4.17
    23.450,    4.17
    23.500,    4.17
    23.550,    4.18
    23.600,    4.18
    23.650,    4.18
    23.700,    4.18
    23.750,    4.18
    23.800,    4.18
    23.850,    4.17
    23.900,    4.17
    23.950,    4.16
    24.000,    4.16
    24.050,    4.16
    24.100,    4.15
    24.150,    4.15
    24.200,    4.15
    24.250,    4.14
    24.300,    4.14
    24.350,    4.13
    24.400,    4.13
    24.450,    4.12
    24.500,    4.12
    24.550,    4.12
    24.600,    4.11
    24.650,    4.11
    24.700,    4.11
    24.750,    4.09
    24.800,    4.07
    24.850,    4.07
    24.900,    4.07
    24.950,    4.07
    25.000,    4.08
    25.050,    4.08
    25.100,    4.08
    25.150,    4.08
    25.200,    4.08
    25.250,    4.08
    25.300,    4.08
    25.350,    4.08
    25.400,    4.07
    25.450,    4.07
    25.500,    4.06
    25.550,    4.05
    25.600,    4.04
    25.650,    4.03
    25.700,    4.01
    25.750,    3.99
    25.800,    3.98
    25.850,    4.01
    25.900,    4.02
    25.950,    4.03
    26.000,    4.03
    26.050,    4.04
    26.100,    4.04
    26.150,    4.04
    26.200,    4.05
    26.250,    4.05
    26.300,    4.04
    26.350,    4.02
    26.400,    4.01
    26.450,    3.99
    26.500,    3.98
    26.550,    3.97
    26.600,    3.97
    26.650,    3.96
    26.700,    3.96
    26.750,    3.95
    26.800,    3.95
    26.850,    3.95
    26.900,    3.94
    26.950,    3.94
    27.000,    3.94
    27.050,    3.95
    27.100,    3.97
    27.150,    3.99
    27.200,    4.00
    27.250,    4.00
    27.300,    3.98
    27.350,    3.97
    27.400,    3.96
    27.450,    3.97
    27.500,    3.97
    27.550,    3.97
    27.600,    3.97
    27.650,    3.96
    27.700,    3.93
    27.750,    3.89
    27.800,    3.83
    27.850,    3.78
    27.900,    3.73
    27.950,    3.69
    28.000,    3.66
    28.050,    3.63
    28.100,    3.61
    28.150,    3.59
    28.200,    3.57
    28.250,    3.55
    28.300,    3.52
    28.350,    3.48
    28.400,    3.44
    28.450,    3.41
    28.500,    3.38
    28.550,    3.35
    28.600,    3.31
    28.650,    3.28
    28.700,    3.25
    28.750,    3.23
    28.800,    3.22
    28.850,    3.21
    28.900,    3.19
    28.950,    3.18
    29.000,    3.16
    29.050,    3.13
    29.100,    3.10
    29.150,    3.07
    29.201,    3.04
    29.250,    3.01
    29.300,    2.97
    29.350,    2.97
    29.400,    2.96
    29.450,    2.95
    29.500,    2.93
    29.550,    2.90
    29.600,    2.87
    29.650,    2.83
    29.700,    2.80
    29.750,    2.80
    29.800,    2.81
    29.850,    2.82
    29.900,    2.81
    29.950,    2.82
    30.000,    2.83
    30.050,    2.85
    30.100,    2.85
    30.150,    2.87
    30.200,    2.90
    30.250,    2.92
    30.300,    2.95
    30.350,    2.99
    30.400,    3.03
    30.450,    3.07
    30.500,    3.11
    30.550,    3.13
    30.600,    3.14
    30.650,    3.15
    30.700,    3.14
    30.750,    3.15
    30.800,    3.17
    30.850,    3.18
    30.900,    3.20
    30.950,    3.20
    31.000,    3.19
    31.050,    3.16
    31.100,    3.14
    31.150,    3.11
    31.200,    3.08
    31.250,    3.05
    31.300,    3.01
    31.350,    2.98
    31.400,    2.93
    31.450,    2.87
    31.500,    2.82
    31.550,    2.79
    31.600,    2.78
    31.650,    2.78
    31.700,    2.79
    31.750,    2.81
    31.800,    2.84
    31.850,    2.88
    31.900,    2.91
    31.950,    2.94
    32.000,    2.94
    32.050,    2.94
    32.100,    2.94
    32.150,    2.94
    32.200,    2.96
    32.250,    3.00
    32.300,    3.04
    32.350,    3.06
    32.400,    3.08
    32.450,    3.08
    32.500,    3.08
    32.550,    3.07
    32.600,    3.05
    32.650,    3.03
    32.700,    3.00
    32.750,    2.99
    32.800,    3.00
    32.850,    3.00
    32.900,    2.99
    32.950,    2.96
    33.000,    2.92
    33.050,    2.87
    33.100,    2.81
    33.150,    2.76
    33.200,    2.71
    33.250,    2.66
    33.300,    2.66
    33.350,    2.64
    33.400,    2.62
    33.450,    2.59
    33.500,    2.56
    33.550,    2.52
    33.600,    2.48
    33.650,    2.44
    33.700,    2.40
    33.750,    2.39
    33.800,    2.42
    33.850,    2.46
    33.900,    2.50
    33.950,    2.52
    34.000,    2.51
    34.050,    2.48
    34.100,    2.45
    34.150,    2.43
    34.200,    2.41
    34.250,    2.41
    34.300,    2.42
    34.350,    2.41
    34.400,    2.40
    34.450,    2.36
    34.500,    2.31
    34.550,    2.23
    34.600,    2.16
    34.650,    2.11
    34.700,    2.07
    34.750,    2.05
    34.800,    2.07
    34.850,    2.09
    34.900,    2.11
    34.950,    2.13
    35.000,    2.17
    35.050,    2.07
    35.100,    2.11
    35.150,    2.14
    35.200,    2.09
    35.250,    2.03
    35.300,    2.01
    35.350,    2.01
    35.400,    1.98
    35.450,    1.93
    35.500,    1.84
    35.550,    1.76
    35.600,    1.67
    35.650,    1.64
    35.700,    1.57
    35.750,    1.55
    35.800,    1.62
    35.850,    1.75
    35.900,    2.46
    35.950,  -99.00
    36.000,  -99.00
    36.050,  -99.00
    36.100,    2.71
    36.150,    2.66
    36.200,    2.63
    36.250,    2.11
    36.300,    2.00
    36.350,    2.01
    36.400,    2.06
    36.450,    2.10
    36.500,    2.14
    36.550,    2.18
    36.600,    2.18
    36.650,    2.16
    36.700,    2.14
    36.750,    2.15
    36.800,    2.19
    36.850,    2.22
    36.900,    2.23
    36.950,    2.22
    37.000,    2.20
    37.050,    2.18
    37.100,    2.19
    37.150,    2.18
    37.200,    2.16
    37.250,    2.17
    37.300,    2.18
    37.350,    2.20
    37.400,    2.23
    37.450,    2.27
    37.500,    2.28
    37.550,    2.27
    37.600,    2.22
    37.650,    2.16
    37.700,    2.10
    37.750,    2.08
    37.800,    2.07
    37.850,    2.06
    37.900,    2.02
    37.950,    1.99
    38.000,    2.35
    38.050,    2.31
    38.100,    2.34
    38.150,    2.25
    38.200,    1.81
    38.250,    1.75
    38.300,    1.78
    38.350,    1.86
    38.400,    1.93
    38.450,    1.97
    38.500,    2.00
    38.550,    2.02
    38.600,    2.02
    38.650,    2.01
    38.700,    2.00
    38.750,    2.07
    38.800,    2.15
    38.850,    2.21
    38.900,    2.25
    38.950,    2.27
    39.000,    2.28
    39.050,    2.23
    39.100,    2.22
    39.150,    2.22
    39.200,    2.22
    39.250,    2.25
    39.300,    2.30
    39.350,    2.33
    39.400,    2.35
    39.450,    2.36
    39.500,    2.36
    39.550,    2.35
    39.600,    2.34
    39.650,    2.33
    39.700,    2.33
    39.750,    2.33
    39.800,    2.35
    39.850,    2.36
    39.900,    2.36
    39.950,    2.35
    40.000,    2.33
    40.050,    2.30
    40.100,    2.28
    40.150,    2.27
    40.200,    2.27
    40.250,    2.29
    40.300,    2.32
    40.350,    2.37
    40.400,    2.41
    40.450,    2.45
    40.500,    2.48
    40.550,    2.53
    40.600,    2.57
    40.650,    2.60
    40.700,    2.62
    40.750,    2.63
    40.800,    2.65
    40.850,    2.67
    40.900,    2.67
    40.950,    2.67
    41.000,    2.67
    41.050,    2.67
    41.100,    2.66
    41.150,    2.66
    41.200,    2.66
    41.250,    2.67
    41.300,    2.68
    41.350,    2.69
    41.400,    2.69
    41.450,    2.69
    41.500,    2.69
    41.550,    2.68
    41.600,    2.67
    41.650,    2.66
    41.700,    2.64
    41.750,    2.63
    41.800,    2.63
    41.850,    2.63
    41.900,    2.62
    41.950,    2.60
    42.000,    2.58
    42.050,    2.56
    42.100,    2.54
    42.150,    2.53
    42.200,    2.52
    42.250,    2.52
    42.300,    2.50
    42.350,    2.48
    42.400,    2.46
    42.450,    2.44
    42.500,    2.43
    42.550,    2.42
    42.600,    2.39
    42.650,    2.34
    42.700,    2.29
    42.750,    2.24
    42.800,    2.20
    42.850,    2.16
    42.900,    2.11
    42.950,    2.04
    43.000,    1.97
    43.050,    1.89
    43.100,    1.84
    43.150,    1.81
    43.200,    1.77
    43.250,    1.74
    43.300,    1.71
    43.350,    1.71
    43.400,    1.74
    43.450,    1.77
    43.500,    1.78
    43.550,    1.76
    43.600,    1.72
    43.650,    1.69
    43.700,    1.68
    43.750,    1.73
    43.800,    1.80
    43.850,    1.87
    43.900,    1.92
    43.950,    1.96
    44.000,    2.02
    44.050,    2.10
    44.100,    2.17
    44.150,    2.24
    44.200,    2.29
    44.250,    2.33
    44.300,    2.36
    44.350,    2.37
    44.400,    2.36
    44.450,    2.35
    44.500,    2.30
    44.550,    2.25
    44.600,    2.17
    44.650,    2.10
    44.700,    2.04
    44.750,    2.00
    44.800,    1.97
    44.850,    1.95
    44.900,    1.93
    44.950,    1.91
    45.000,    1.89
    45.050,    1.88
    45.100,    1.88
    45.150,    1.88
    45.200,    1.90
    45.250,    1.94
    45.300,    1.99
    45.350,    2.03
    45.400,    2.06
    45.450,    2.09
    45.500,    2.10
    45.550,    2.11
    45.600,    2.11
    45.650,    2.09
    45.700,    2.05
    45.750,    2.03
    45.800,    2.03
    45.850,    2.03
    45.900,    2.01
    45.950,    1.97
    46.000,    1.94
    46.050,    1.91
    46.100,    1.90
    46.150,    1.90
    46.200,    1.89
    46.250,    1.90
    46.300,    1.93
    46.350,    1.98
    46.400,    2.01
    46.450,    2.04
    46.500,    2.07
    46.550,    2.09
    46.600,    2.10
    46.650,    2.12
    46.700,    2.13
    46.750,    2.15
    46.800,    2.16
    46.850,    2.16
    46.900,    2.15
    46.950,    2.11
    47.000,    2.06
    47.050,    2.00
    47.100,    1.92
    47.150,    1.86
    47.200,    1.82
    47.250,    1.82
    47.300,    1.87
    47.350,    1.92
    47.400,    1.95
    47.450,    1.97
    47.500,    1.99
    47.550,    2.00
    47.600,    2.00
    47.650,    2.00
    47.700,    2.01
    47.750,    2.03
    47.800,    2.04
    47.850,    2.04
    47.900,    2.04
    47.950,    2.03
    48.000,    2.02
    48.050,    2.01
    48.100,    1.98
    48.150,    1.97
    48.200,    1.97
    48.250,    1.96
    48.300,    1.98
    48.350,    2.01
    48.400,    2.02
    48.450,    2.03
    48.500,    2.01
    48.550,    2.00
    48.600,    1.98
    48.650,    1.96
    48.700,    1.97
    48.750,    1.99
    48.800,    2.02
    48.850,    2.03
    48.900,    2.03
    48.950,    2.02
    49.000,    2.02
    49.050,    2.02
    49.100,    2.03
    49.150,    2.04
    49.200,    2.05
    49.250,    2.08
    49.300,    2.11
    49.350,    2.13
    49.400,    2.14
    49.450,    2.16
    49.500,    2.17
    49.550,    2.19
    49.600,    2.20
    49.650,    2.20
    49.700,    2.19
    49.750,    2.20
    49.800,    2.21
    49.850,    2.22
    49.900,    2.24
    49.950,    2.25
    50.000,    2.25
    50.050,    2.24
    50.100,    2.25
    50.150,    2.25
    50.200,    2.26
    50.250,    2.28
    50.300,    2.31
    50.350,    2.34
    50.400,    2.39
    50.450,    2.42
    50.500,    2.44
    50.550,    2.44
    50.600,    2.43
    50.650,    2.42
    50.700,    2.41
    50.750,    2.41
    50.800,    2.43
    50.850,    2.45
    50.900,    2.46
    50.950,    2.46
    51.000,    2.46
    51.050,    2.45
    51.100,    2.45
    51.150,    2.45
    51.200,    2.45
    51.250,    2.46
    51.300,    2.47
    51.350,    2.49
    51.400,    2.51
    51.450,    2.54
    51.500,    2.57
    51.550,    2.59
    51.600,    2.60
    51.650,    2.60
    51.700,    2.60
    51.750,    2.61
    51.800,    2.62
    51.850,    2.63
    51.900,    2.63
    51.950,    2.65
    52.000,    2.65
    52.050,    2.65
    52.100,    2.65
    52.150,    2.65
    52.200,    2.65
    52.250,    2.65
    52.300,    2.65
    52.350,    2.64
    52.400,    2.64
    52.450,    2.64
    52.500,    2.64
    52.550,    2.64
    52.600,    2.63
    52.650,    2.62
    52.700,    2.61
    52.750,    2.60
    52.800,    2.59
    52.850,    2.59
    52.900,    2.59
    52.950,    2.59
    53.000,    2.59
    53.050,    2.58
    53.100,    2.58
    53.150,    2.59
    53.200,    2.59
    53.250,    2.58
    53.300,    2.58
    53.350,    2.57
    53.400,    2.57
    53.450,    2.57
    53.500,    2.56
    53.550,    2.56
    53.600,    2.57
    53.650,    2.57
    53.700,    2.57
    53.750,    2.57
    53.800,    2.60
    53.850,    2.62
    53.900,    2.64
    53.950,    2.65
    54.000,    2.65
    54.050,    2.63
    54.100,    2.62
    54.150,    2.61
    54.200,    2.60
    54.250,    2.60
    54.300,    2.60
    54.350,    2.60
    54.400,    2.60
    54.450,    2.60
    54.500,    2.59
    54.550,    2.59
    54.600,    2.58
    54.650,    2.59
    54.700,    2.59
    54.750,    2.59
    54.800,    2.59
    54.850,    2.59
    54.900,    2.58
    54.950,    2.58
    55.000,    2.58
    55.050,    2.57
    55.100,    2.56
    55.150,    2.53
    55.200,    2.50
    55.250,    2.45
    55.300,    2.44
    55.350,    2.46
    55.400,    2.47
    55.450,    2.49
    55.500,    2.51
    55.550,    2.53
    55.600,    2.53
    55.650,    2.54
    55.700,    2.54
    55.750,    2.54
    55.800,    2.54
    55.850,    2.54
    55.900,    2.51
    55.950,    2.49
    56.000,    2.48
    56.050,    2.47
    56.100,    2.46
    56.150,    2.46
    56.200,    2.46
    56.250,    2.48
    56.300,    2.51
    56.350,    2.54
    56.400,    2.56
    56.450,    2.59
    56.500,    2.62
    56.550,    2.63
    56.600,    2.63
    56.650,    2.62
    56.700,    2.61
    56.750,    2.60
    56.800,    2.59
    56.850,    2.58
    56.900,    2.58
    56.950,    2.57
    57.000,    2.56
    57.050,    2.56
    57.100,    2.56
    57.150,    2.55
    57.200,    2.54
    57.250,    2.54
    57.300,    2.53
    57.350,    2.52
    57.400,    2.51
    57.450,    2.49
    57.500,    2.47
    57.550,    2.44
    57.600,    2.41
    57.650,    2.37
    57.700,    2.34
    57.750,    2.31
    57.800,    2.30
    57.850,    2.29
    57.900,    2.28
    57.950,    2.27
    58.000,    2.25
    58.050,    2.22
    58.100,    2.20
    58.150,    2.18
    58.200,    2.16
    58.250,    2.15
    58.300,    2.15
    58.350,    2.15
    58.400,    2.16
    58.450,    2.18
    58.500,    2.21
    58.550,    2.24
    58.600,    2.25
    58.650,    2.25
    58.700,    2.25
    58.750,    2.26
    58.800,    2.28
    58.850,    2.31
    58.900,    2.33
    58.950,    2.32
    59.000,    2.29
    59.050,    2.24
    59.100,    2.20
    59.150,    2.17
    59.200,    2.17
    59.250,    2.17
    59.300,    2.21
    59.350,    2.25
    59.400,    2.26
    59.450,    2.28
    59.500,    2.30
    59.550,    2.32
    59.600,    2.34
    59.650,    2.37
    59.700,    2.38
    59.750,    2.40
    59.800,    2.41
    59.850,    2.42
    59.900,    2.43
    59.950,    2.42
    60.000,    2.40
    60.050,    2.38
    60.100,    2.35
    60.150,    2.31
    60.200,    2.27
    60.250,    2.24
    60.300,    2.21
    60.350,    2.19
    60.400,    2.18
    60.450,    2.17
    60.500,    2.15
    60.550,    2.15
    60.600,    2.14
    60.650,    2.14
    60.700,    2.14
    60.750,    2.17
    60.800,    2.20
    60.850,    2.21
    60.900,    2.22
    60.950,    2.20
    61.000,    2.17
    61.050,    2.12
    61.100,    2.09
    61.150,    2.09
    61.200,    2.11
    61.250,    2.13
    61.300,    2.19
    61.350,    2.24
    61.400,    2.24
    61.450,    2.21
    61.500,    2.19
    61.550,    2.17
    61.600,    2.17
    61.650,    2.18
    61.700,    2.20
    61.750,    2.21
    61.800,    2.23
    61.850,    2.24
    61.900,    2.26
    61.950,    2.27
    62.000,    2.27
    62.050,    2.27
    62.100,    2.27
    62.150,    2.28
    62.200,    2.29
    62.250,    2.30
    62.300,    2.32
    62.350,    2.36
    62.400,    2.40
    62.450,    2.41
    62.500,    2.39
    62.550,    2.37
    62.600,    2.36
    62.650,    2.36
    62.700,    2.39
    62.750,    2.42
    62.800,    2.43
    62.850,    2.45
    62.900,    2.46
    62.950,    2.45
    63.000,    2.42
    63.050,    2.42
    63.100,    2.41
    63.150,    2.42
    63.200,    2.42
    63.250,    2.44
    63.300,    2.48
    63.350,    2.51
    63.400,    2.53
    63.450,    2.51
    63.500,    2.53
    63.550,    2.55
    63.600,    2.57
    63.650,    2.57
    63.700,    2.57
    63.750,    2.57
    63.800,    2.56
    63.850,    2.55
    63.900,    2.55
    63.950,    2.54
    64.000,    2.52
    64.050,    2.48
    64.100,    2.45
    64.150,    2.43
    64.200,    2.41
    64.250,    2.41
    64.300,    2.40
    64.350,    2.40
    64.400,    2.40
    64.450,    2.40
    64.500,    2.41
    64.550,    2.41
    64.600,    2.41
    64.650,    2.41
    64.700,    2.41
    64.750,    2.41
    64.800,    2.41
    64.850,    2.41
    64.900,    2.42
    64.950,    2.42
    65.000,    2.42
    65.050,    2.41
    65.100,    2.41
    65.150,    2.42
    65.200,    2.42
    65.250,    2.42
    65.300,    2.42
    65.350,    2.43
    65.400,    2.43
    65.450,    2.45
    65.500,    2.46
    65.550,    2.48
    65.600,    2.49
    65.650,    2.49
    65.700,    2.50
    65.750,    2.50
    65.800,    2.50
    65.850,    2.50
    65.900,    2.50
    65.950,    2.50
    66.000,    2.50
    66.050,    2.49
    66.100,    2.48
    66.150,    2.47
    66.200,    2.47
    66.250,    2.46
    66.300,    2.48
    66.350,    2.51
    66.400,    2.55
    66.450,    2.58
    66.500,    2.61
    66.550,    2.63
    66.600,    2.65
    66.650,    2.67
    66.700,    2.68
    66.750,    2.68
    66.800,    2.68
    66.850,    2.66
    66.900,    2.63
    66.950,    2.61
    67.000,    2.59
    67.050,    2.57
    67.100,    2.56
    67.150,    2.55
    67.200,    2.54
    67.250,    2.54
    67.300,    2.55
    67.350,    2.56
    67.400,    2.57
    67.450,    2.55
    67.500,    2.53
    67.550,    2.52
    67.600,    2.51
    67.650,    2.50
    67.700,    2.50
    67.750,    2.50
    67.800,    2.50
    67.850,    2.51
    67.900,    2.51
    67.950,    2.51
    68.000,    2.51
    68.050,    2.51
    68.100,    2.50
    68.150,    2.50
    68.200,    2.49
    68.250,    2.48
    68.300,    2.48
    68.350,    2.48
    68.400,    2.48
    68.450,    2.47
    68.500,    2.47
    68.550,    2.47
    68.600,    2.48
    68.650,    2.50
    68.700,    2.52
    68.750,    2.54
    68.800,    2.55
    68.850,    2.56
    68.900,    2.57
    68.950,    2.57
    69.000,    2.58
    69.050,    2.58
    69.100,    2.58
    69.150,    2.58
    69.200,    2.58
    69.250,    2.58
    69.300,    2.58
    69.350,    2.58
    69.400,    2.58
    69.450,    2.58
    69.500,    2.59
    69.550,    2.59
    69.600,    2.59
    69.650,    2.59
    69.700,    2.60
    69.750,    2.60
    69.800,    2.60
    69.850,    2.60
    69.900,    2.60
    69.950,    2.60
    70.000,    2.60
    70.050,    2.60
    70.100,    2.60
    70.150,    2.60
